Rt,Inst,home,an_inc,ver,pur,dti,del,pb_rc,rev_bal,rev_util,class
0.1171,264.61,RENT,150000,Not Verified,credit_card,2.48,1,0,9722,0.562,Paid
0.1629,282.41,RENT,50000,Not Verified,credit_card,13.22,0,0,5106,0.729,NotPaid
0.1242,673.72,RENT,70000,Source Verified,small_business,0.94,0,0,1159,0.032,NotPaid
0.1677,445.13,OWN,40000,Not Verified,home_improvement,18.42,0,0,11147,0.734,NotPaid
0.1171,438.26,OWN,35000,Not Verified,credit_card,22.35,0,0,10014,0.672,Paid
0.1427,480.33,RENT,80000,Not Verified,debt_consolidation,16.21,0,0,11546,0.962,Paid
0.203,533.23,OWN,59000,Verified,debt_consolidation,20.91,0,0,32137,0.831,NotPaid
0.1629,353.01,RENT,40000,Verified,credit_card,24.39,0,0,11665,0.964,Paid
0.203,619.88,RENT,85000,Verified,debt_consolidation,20.16,0,0,31306,0.745,Paid
0.0603,121.75,RENT,55000,Not Verified,debt_consolidation,7.05,0,0,2189,0.438,Paid
0.0991,418.93,RENT,110000,Not Verified,debt_consolidation,8.38,0,0,9599,0.813,Paid
0.1269,939.26,RENT,100000,Source Verified,credit_card,12.35,0,0,5739,0.675,Paid
0.1349,339.31,RENT,62000,Not Verified,debt_consolidation,11.52,0,0,16462,0.791,Paid
0.079,625.81,RENT,45000,Verified,debt_consolidation,9.25,0,0,14386,0.749,Paid
0.0991,580.05,RENT,110000,Verified,debt_consolidation,10,0,0,12371,0.625,Paid
0.1991,238,RENT,60000,Verified,credit_card,22.56,0,0,21321,0.911,NotPaid
0.1864,643.58,RENT,61500,Verified,debt_consolidation,12.6,1,0,24278,0.608,NotPaid
0.1171,330.76,RENT,33000,Not Verified,other,8.69,0,0,6621,0.883,Paid
0.0603,127.83,RENT,61000,Not Verified,credit_card,8.92,0,0,4228,0.129,Paid
0.1527,478.64,OWN,78216,Verified,debt_consolidation,10.79,0,0,25161,0.803,NotPaid
0.1727,449.97,MORTGAGE,62000,Verified,debt_consolidation,7.82,0,0,11273,0.867,NotPaid
0.1629,847.21,RENT,50964,Verified,debt_consolidation,8.83,1,0,16318,0.694,Paid
0.1527,155.72,RENT,43680,Not Verified,credit_card,18.79,0,0,4489,0.335,Paid
0.1242,400.99,RENT,50700,Source Verified,credit_card,22.49,0,0,18682,0.808,Paid
0.1758,452.98,MORTGAGE,60000,Verified,debt_consolidation,21.96,0,0,5945,0.837,Paid
0.1242,167.08,RENT,30000,Source Verified,debt_consolidation,23.84,0,0,7980,0.897,NotPaid
0.0603,91.31,RENT,50000,Not Verified,other,5.5,0,0,9616,0.294,Paid
0.1903,648.93,RENT,75000,Verified,debt_consolidation,19.63,0,0,24150,0.915,Paid
0.0991,386.7,RENT,55000,Not Verified,debt_consolidation,13,0,0,11774,0.755,NotPaid
0.1527,695.96,MORTGAGE,50000,Verified,other,4.34,0,0,6855,0.527,Paid
0.1349,339.31,RENT,84000,Verified,debt_consolidation,13.87,0,0,6046,0.687,Paid
0.1242,501.23,OWN,155000,Verified,debt_consolidation,17.85,0,0,68319,0.749,Paid
0.079,375.49,MORTGAGE,62000,Source Verified,debt_consolidation,8.71,0,0,18125,0.577,Paid
0.1171,208.38,RENT,30000,Not Verified,credit_card,7.2,0,0,6274,0.843,Paid
0.1727,578.71,MORTGAGE,208000,Source Verified,debt_consolidation,7.94,0,0,3761,0.235,Paid
0.1596,200.45,MORTGAGE,35004,Verified,home_improvement,15.6,2,0,4479,0.077,Paid
0.1171,330.76,RENT,32000,Not Verified,credit_card,21.83,0,0,7346,0.596,NotPaid
0.089,762.08,MORTGAGE,116400,Verified,car,3.94,0,0,3885,0.081,NotPaid
0.1269,483.05,MORTGAGE,40000,Not Verified,debt_consolidation,20.16,0,0,12248,0.795,Paid
0.1465,206.97,RENT,34000,Not Verified,credit_card,21.39,0,0,6546,0.885,Paid
0.1596,773.03,MORTGAGE,73000,Verified,debt_consolidation,22.47,0,0,26721,0.851,Paid
0.1171,396.92,RENT,57200,Source Verified,debt_consolidation,16.36,0,0,22059,0.685,NotPaid
0.1677,568.62,MORTGAGE,114000,Source Verified,debt_consolidation,17.2,0,0,23096,0.642,Paid
0.1065,325.74,MORTGAGE,90000,Not Verified,debt_consolidation,11.16,0,0,30660,0.594,Paid
0.1903,301.76,MORTGAGE,54000,Source Verified,home_improvement,16.89,0,0,13771,0.562,Paid
0.1269,335.45,RENT,35000,Source Verified,debt_consolidation,12.03,0,0,10472,0.846,NotPaid
0.1349,118.76,RENT,56000,Not Verified,debt_consolidation,10.35,0,0,6943,0.542,Paid
0.0991,309.36,RENT,35000,Not Verified,debt_consolidation,16.49,0,0,10980,0.79,Paid
0.079,309,MORTGAGE,40000,Source Verified,debt_consolidation,24.03,0,0,24129,0.637,Paid
0.1758,427.19,OWN,59000,Verified,debt_consolidation,22.86,0,0,18723,0.818,Paid
0.079,150.2,RENT,48000,Source Verified,debt_consolidation,13,0,0,2936,0.26,Paid
0.0603,237.4,OWN,85000,Not Verified,major_purchase,0.78,0,0,3878,0.062,Paid
0.1427,686.18,MORTGAGE,70000,Verified,credit_card,6.21,0,0,12377,0.89,Paid
0.0751,303.34,RENT,35000,Not Verified,debt_consolidation,29.04,0,0,13275,0.517,NotPaid
0.1596,365.67,MORTGAGE,91000,Verified,credit_card,23.41,0,0,46957,0.67,Paid
0.0603,152.18,MORTGAGE,30000,Not Verified,other,16.48,0,0,5881,0.256,Paid
0.1465,310.45,RENT,45000,Source Verified,debt_consolidation,17.01,1,1,10464,0.5,Paid
0.079,225.29,RENT,55000,Not Verified,debt_consolidation,11.98,0,0,5862,0.461,Paid
0.1942,654.31,RENT,60000,Verified,credit_card,20.04,0,0,17035,0.949,NotPaid
0.1527,869.95,OWN,82000,Verified,debt_consolidation,18.5,0,0,18223,0.706,Paid
0.1596,351.38,RENT,53000,Verified,debt_consolidation,13.09,0,0,23870,0.772,Paid
0.1269,297.72,MORTGAGE,35360,Verified,debt_consolidation,23.11,0,0,13003,0.711,NotPaid
0.1171,514.34,RENT,54000,Verified,debt_consolidation,23.36,0,0,22455,0.898,Paid
0.1269,251.59,RENT,65000,Not Verified,credit_card,4.41,0,0,5927,0.355,Paid
0.089,281.81,OWN,28800,Not Verified,debt_consolidation,24.29,0,0,8890,0.695,Paid
0.1727,161.05,RENT,42000,Not Verified,credit_card,4.34,0,0,3424,0.685,Paid
0.1242,193.81,RENT,36000,Not Verified,debt_consolidation,21.67,0,0,6558,0.669,Paid
0.1171,330.76,RENT,40000,Not Verified,debt_consolidation,22.26,0,0,11145,0.474,Paid
0.0991,322.25,RENT,50000,Not Verified,credit_card,19.06,0,0,10898,0.886,Paid
0.1171,463.07,RENT,52000,Not Verified,credit_card,12.97,0,0,13008,0.579,Paid
0.1903,648.93,MORTGAGE,85000,Verified,credit_card,17.15,1,0,15814,0.879,Paid
0.089,381.04,RENT,32000,Source Verified,debt_consolidation,6.75,0,0,5329,0.592,NotPaid
0.079,750.97,OWN,75000,Verified,debt_consolidation,10.58,0,0,26098,0.45,Paid
0.1427,480.33,RENT,80000,Not Verified,credit_card,3.3,0,0,7085,0.59,Paid
0.089,381.04,MORTGAGE,40246,Verified,credit_card,17.08,0,0,14573,0.722,Paid
0.1269,338.93,OWN,30000,Verified,debt_consolidation,24.76,0,0,16876,0.657,NotPaid
0.1269,270.04,RENT,36000,Source Verified,debt_consolidation,14.8,0,0,12000,0.813,NotPaid
0.1065,182.42,RENT,60000,Not Verified,debt_consolidation,16.36,1,1,2238,0.124,Paid
0.0991,241.69,RENT,31200,Not Verified,credit_card,12.35,0,0,7790,0.573,Paid
0.1171,231.54,RENT,90000,Verified,credit_card,12.19,0,0,28060,0.938,Paid
0.079,168.97,RENT,40000,Not Verified,debt_consolidation,10.89,0,0,8855,0.77,Paid
0.1242,534.65,RENT,90000,Verified,credit_card,13.67,0,0,22488,0.652,Paid
0.1242,619.26,MORTGAGE,105000,Verified,home_improvement,16.53,0,0,15523,0.25,Paid
0.079,121.38,RENT,30084,Verified,debt_consolidation,1.68,0,0,2192,0.1,NotPaid
0.1269,93.21,MORTGAGE,36000,Not Verified,car,17.73,0,0,5346,0.376,Paid
0.1629,345.95,RENT,67000,Not Verified,credit_card,21.01,0,0,21366,0.449,Paid
0.1825,400.82,MORTGAGE,63000,Source Verified,debt_consolidation,17.43,0,0,9196,0.63,Paid
0.0662,153.52,RENT,276000,Source Verified,debt_consolidation,1.82,0,0,15175,0.56,Paid
0.1171,327.46,RENT,26400,Verified,debt_consolidation,14.09,0,1,7911,0.889,Paid
0.1171,132.31,RENT,24000,Source Verified,home_improvement,7.5,1,0,1593,0.549,Paid
0.1171,496.14,MORTGAGE,68400,Source Verified,debt_consolidation,5.7,0,0,9368,0.822,Paid
0.1596,219.61,RENT,29120,Not Verified,debt_consolidation,20.85,0,0,5771,0.888,Paid
0.1629,225.93,RENT,29120,Not Verified,debt_consolidation,17.97,0,0,5866,0.946,Paid
0.1349,203.6,MORTGAGE,89122,Source Verified,major_purchase,7.67,0,0,5633,0.847,Paid
0.1527,417.58,MORTGAGE,54000,Not Verified,debt_consolidation,17.07,0,0,15723,0.61,Paid
0.089,476.3,MORTGAGE,30000,Verified,debt_consolidation,6.48,0,0,5649,0.252,Paid
0.1427,223.01,MORTGAGE,30000,Not Verified,credit_card,10.12,0,0,10843,0.815,Paid
0.1596,281.1,RENT,50000,Not Verified,credit_card,16.34,1,0,7634,0.812,Paid
0.2128,539.47,MORTGAGE,92000,Source Verified,home_improvement,17.57,0,0,36497,0.745,Paid
0.1465,517.42,MORTGAGE,100500,Source Verified,credit_card,14.56,0,0,11736,0.743,Paid
0.1427,349.96,RENT,40000,Not Verified,debt_consolidation,16.53,0,0,9428,0.806,Paid
0.1242,300.74,MORTGAGE,47000,Not Verified,credit_card,19.1,0,0,4012,0.472,Paid
0.1629,229.46,MORTGAGE,68000,Not Verified,debt_consolidation,21.85,0,0,10075,0.924,Paid
0.2128,625.86,MORTGAGE,95000,Verified,debt_consolidation,8.94,0,0,9826,0.993,Paid
0.079,62.59,RENT,39600,Not Verified,credit_card,5.09,0,0,2058,0.792,Paid
0.1349,271.45,OWN,30000,Verified,debt_consolidation,14.48,0,0,6266,0.441,Paid
0.0751,276.11,RENT,30000,Verified,debt_consolidation,28.4,0,0,29470,0.837,Paid
0.1864,54.72,RENT,17000,Source Verified,other,4.59,0,0,1497,0.998,NotPaid
0.1242,267.33,RENT,42000,Not Verified,debt_consolidation,20.26,0,0,12035,0.854,Paid
0.1465,399.55,RENT,75000,Verified,debt_consolidation,16.51,0,0,21513,0.749,NotPaid
0.1171,215,RENT,42000,Not Verified,credit_card,6.26,0,0,10139,0.638,Paid
0.1349,325.74,MORTGAGE,27000,Source Verified,debt_consolidation,10.22,0,0,7387,0.849,Paid
0.079,312.91,MORTGAGE,46000,Not Verified,home_improvement,10.46,0,0,10763,0.501,Paid
0.1242,501.23,MORTGAGE,80000,Verified,debt_consolidation,5.61,0,0,10746,0.537,Paid
0.0662,276.34,MORTGAGE,45000,Not Verified,debt_consolidation,22.05,0,0,14022,0.44,Paid
0.079,312.91,RENT,72500,Verified,credit_card,27.92,0,0,10638,0.691,Paid
0.1465,34.5,RENT,18408,Not Verified,major_purchase,6,0,1,2510,0.837,NotPaid
0.079,438.07,RENT,30000,Source Verified,debt_consolidation,15.2,0,0,13581,0.623,Paid
0.1427,291.63,RENT,50000,Source Verified,debt_consolidation,8.5,0,0,9354,0.615,NotPaid
0.1903,389.36,RENT,75000,Source Verified,debt_consolidation,2.82,0,0,11379,0.759,Paid
0.1596,158.12,MORTGAGE,65000,Not Verified,other,14.66,0,0,18611,0.766,Paid
0.0751,93.34,MORTGAGE,65000,Not Verified,major_purchase,27.91,0,0,38905,0.56,Paid
0.0991,322.25,MORTGAGE,120000,Source Verified,home_improvement,7.98,0,0,21440,0.681,Paid
0.1677,525.5,MORTGAGE,42500,Verified,debt_consolidation,19.93,0,0,18352,0.627,Paid
0.1349,475.63,MORTGAGE,75000,Source Verified,debt_consolidation,25.71,0,0,50670,0.505,NotPaid
0.1942,916.03,RENT,195000,Verified,debt_consolidation,11.72,0,0,29573,0.661,Paid
0.1527,250.55,RENT,54990,Verified,debt_consolidation,20.95,0,0,9119,0.96,Paid
0.1171,397.77,RENT,40000,Source Verified,debt_consolidation,18.18,0,0,12806,0.688,NotPaid
0.079,719.68,MORTGAGE,137000,Source Verified,debt_consolidation,8.13,0,0,17564,0.608,Paid
0.1677,494.59,RENT,60000,Verified,debt_consolidation,9.46,0,0,16326,0.41,NotPaid
0.089,222.28,RENT,46000,Verified,credit_card,7.9,0,0,8717,0.765,Paid
0.1269,704.45,MORTGAGE,135000,Verified,debt_consolidation,8.52,0,0,30361,0.63,Paid
0.0751,256.67,MORTGAGE,31500,Verified,debt_consolidation,17.87,0,0,7521,0.104,Paid
0.0991,418.93,RENT,65000,Verified,credit_card,8.82,0,0,22554,0.759,Paid
0.0662,552.67,MORTGAGE,78000,Not Verified,debt_consolidation,6.35,0,0,16136,0.25,Paid
0.0603,219.14,MORTGAGE,60000,Not Verified,other,2.54,0,0,3859,0.06,Paid
0.089,523.93,RENT,48000,Not Verified,credit_card,13.1,0,0,21329,0.871,Paid
0.079,254.24,RENT,25000,Not Verified,debt_consolidation,24.34,0,0,19296,0.636,Paid
0.0751,584.89,MORTGAGE,82000,Verified,debt_consolidation,13.76,1,0,14477,0.173,Paid
0.1903,982.79,MORTGAGE,82000,Source Verified,credit_card,21.59,0,0,26919,0.98,Paid
0.079,600.78,MORTGAGE,42000,Verified,debt_consolidation,19.66,0,0,28727,0.722,Paid
0.1758,213.28,RENT,27600,Verified,debt_consolidation,18.7,0,0,5595,0.861,Paid
0.1242,133.67,MORTGAGE,38000,Not Verified,credit_card,19.64,0,0,11130,0.527,Paid
0.1629,141.21,RENT,35000,Not Verified,debt_consolidation,9.22,0,0,8247,0.835,Paid
0.0991,386.7,OWN,33000,Not Verified,credit_card,18.8,0,0,17229,0.749,Paid
0.1171,86.83,MORTGAGE,52800,Not Verified,medical,14.52,0,0,8343,0.652,Paid
0.0991,225.58,RENT,73882,Not Verified,debt_consolidation,11.45,0,0,16783,0.381,Paid
0.1269,379.06,MORTGAGE,36000,Not Verified,credit_card,16.33,0,0,18905,0.747,Paid
0.0991,128.9,MORTGAGE,130000,Source Verified,debt_consolidation,10.05,0,0,13212,0.85,Paid
0.0603,243.49,MORTGAGE,57200,Not Verified,debt_consolidation,4.72,0,0,7764,0.068,Paid
0.1825,522.41,RENT,51871,Verified,debt_consolidation,7.82,0,0,8092,0.793,NotPaid
0.1242,146.2,OWN,15000,Verified,debt_consolidation,13.92,0,0,2847,0.749,Paid
0.0751,127.56,MORTGAGE,70197,Not Verified,credit_card,6.58,0,0,24138,0.721,Paid
0.089,190.52,RENT,47000,Verified,other,14.43,0,0,3917,0.314,Paid
0.1727,105,RENT,43000,Source Verified,debt_consolidation,10.13,0,0,8843,0.77,NotPaid
0.0662,122.82,MORTGAGE,120000,Source Verified,home_improvement,3.89,0,0,11947,0.244,Paid
0.1065,97.72,MORTGAGE,86004,Not Verified,other,13.37,0,0,23964,0.646,NotPaid
0.1269,181.15,MORTGAGE,75000,Not Verified,car,8.8,0,0,10376,0.687,Paid
0.1629,529.51,RENT,110000,Verified,small_business,21.99,2,0,40370,0.841,NotPaid
0.1864,514.86,MORTGAGE,80000,Source Verified,debt_consolidation,23.47,0,0,11952,0.885,Paid
0.1269,348.87,RENT,44000,Source Verified,credit_card,19.91,0,0,13695,0.901,Paid
0.1758,113.25,MORTGAGE,51600,Source Verified,debt_consolidation,22.63,0,0,13739,0.677,Paid
0.1242,384.28,RENT,38500,Source Verified,credit_card,13.06,0,0,10838,0.896,Paid
0.0662,307.04,RENT,75000,Verified,home_improvement,24.85,0,0,3548,0.059,Paid
0.1349,309.42,MORTGAGE,37320,Verified,debt_consolidation,20.8,0,0,17404,0.744,Paid
0.089,114.32,RENT,55000,Not Verified,debt_consolidation,5.48,0,0,9550,0.659,Paid
0.1171,292.81,RENT,100000,Verified,major_purchase,0.72,0,0,6149,0.104,Paid
0.1825,428.9,MORTGAGE,70000,Verified,credit_card,21.5,0,0,10296,0.384,Paid
0.1727,357.88,RENT,68000,Not Verified,debt_consolidation,17.15,0,0,6754,0.925,NotPaid
0.1825,544.17,MORTGAGE,66000,Not Verified,debt_consolidation,8.49,2,0,17258,0.891,Paid
0.1171,264.61,RENT,85000,Source Verified,major_purchase,10.22,0,0,15938,0.357,Paid
0.1677,443.89,RENT,83004,Verified,debt_consolidation,13.66,0,0,22388,0.829,Paid
0.079,500.65,RENT,51000,Source Verified,debt_consolidation,24.66,0,0,29485,0.81,NotPaid
0.1065,260.59,RENT,55000,Source Verified,debt_consolidation,11.56,0,0,9004,0.157,Paid
0.0751,224,MORTGAGE,47000,Source Verified,debt_consolidation,19.74,0,0,16106,0.835,Paid
0.0751,373.33,RENT,86000,Source Verified,debt_consolidation,13.3,0,0,13715,0.518,Paid
0.1527,76.56,OWN,48000,Not Verified,debt_consolidation,5.47,0,0,10130,0.837,NotPaid
0.1242,628.81,MORTGAGE,85000,Source Verified,debt_consolidation,15.87,0,0,23199,0.587,Paid
0.0751,186.67,MORTGAGE,50000,Verified,debt_consolidation,23.86,0,0,22282,0.624,Paid
0.089,165.68,RENT,51204,Not Verified,debt_consolidation,25.12,0,0,20888,0.376,NotPaid
0.1527,501.09,RENT,42996,Not Verified,debt_consolidation,0.98,0,0,62,0.077,Paid
0.1903,355.62,RENT,60000,Verified,credit_card,18.06,0,0,29665,0.974,Paid
0.089,446.14,MORTGAGE,120000,Verified,major_purchase,2.21,0,0,2217,0.188,Paid
0.1349,203.59,OWN,62691,Not Verified,major_purchase,3.16,0,0,6704,0.944,Paid
0.203,619.88,OWN,85000,Verified,debt_consolidation,16.39,0,0,18515,0.765,NotPaid
0.079,329.33,RENT,49668,Source Verified,debt_consolidation,7.27,0,0,10881,0.689,Paid
0.1596,252.99,RENT,30000,Source Verified,debt_consolidation,5.2,0,0,1884,0.942,Paid
0.1065,340.24,OWN,40000,Verified,debt_consolidation,26.34,0,0,8,0.001,Paid
0.1349,407.17,MORTGAGE,40000,Verified,debt_consolidation,16.2,0,0,14582,0.744,Paid
0.1171,396.92,MORTGAGE,100000,Not Verified,credit_card,6.58,0,0,17590,0.796,Paid
0.1171,99.23,RENT,56312,Not Verified,other,16.03,0,0,10014,0.834,Paid
0.1629,335.36,RENT,54011,Source Verified,debt_consolidation,18.51,0,0,18757,0.795,Paid
0.1242,660.79,RENT,49110.32,Verified,debt_consolidation,17.57,0,0,19672,0.611,Paid
0.1465,283.28,RENT,75000,Verified,credit_card,16.13,0,0,16664,0.894,NotPaid
0.1427,655.44,MORTGAGE,95000,Verified,debt_consolidation,9.46,0,0,17936,0.681,Paid
0.1242,1002.46,RENT,80000,Verified,debt_consolidation,22.23,0,0,22177,0.94,Paid
0.1065,521.18,MORTGAGE,55000,Verified,debt_consolidation,13.33,0,0,8705,0.897,Paid
0.1465,500.17,RENT,90000,Verified,credit_card,5.24,0,0,15077,0.467,Paid
0.1465,276.2,RENT,68500,Verified,credit_card,18.17,0,0,7203,0.398,Paid
0.1065,135.18,RENT,100000,Not Verified,debt_consolidation,1.99,0,0,4255,0.25,Paid
0.1677,852.93,RENT,70000,Verified,credit_card,12.57,0,0,9043,0.912,Paid
0.1242,710.08,RENT,37000,Verified,other,14.27,0,0,14899,0.693,NotPaid
0.1427,343.09,OWN,75000,Source Verified,debt_consolidation,13.46,0,0,19535,0.713,Paid
0.1825,638.25,MORTGAGE,75000,Verified,debt_consolidation,10.58,0,0,14608,0.72,Paid
0.1596,140.55,RENT,39000,Source Verified,debt_consolidation,21.91,0,0,8038,0.935,Paid
0.1171,496.14,RENT,60000,Not Verified,debt_consolidation,8.86,0,0,14615,0.708,Paid
0.1349,460.1,RENT,68000,Verified,credit_card,9.09,0,0,19736,0.793,Paid
0.1758,377.49,MORTGAGE,110000,Verified,home_improvement,12.36,0,0,7717,0.812,Paid
0.1596,126.5,RENT,40000,Source Verified,moving,12.78,0,0,3447,0.522,Paid
0.1903,155.75,OWN,31000,Verified,debt_consolidation,20.13,0,0,7996,0.93,Paid
0.1527,521.97,RENT,60000,Verified,debt_consolidation,10.72,0,0,12333,0.752,NotPaid
0.1825,306.36,RENT,43000,Verified,credit_card,15.24,0,0,7949,0.454,Paid
0.0751,385,RENT,42000,Not Verified,debt_consolidation,28.06,0,0,13538,0.521,Paid
0.1269,134.18,RENT,30000,Not Verified,home_improvement,17.6,0,0,1296,0.055,NotPaid
0.1065,423.46,MORTGAGE,50000,Not Verified,debt_consolidation,20.11,0,0,13810,0.406,Paid
0.0662,153.52,MORTGAGE,39396,Source Verified,home_improvement,8.16,0,0,3305,0.185,Paid
0.1596,175.69,OWN,98000,Source Verified,credit_card,19.63,0,0,32705,0.533,Paid
0.1171,859.98,RENT,62500,Verified,credit_card,16.55,0,0,25215,0.948,Paid
0.1864,386.15,MORTGAGE,95000,Verified,credit_card,17.97,0,0,30810,0.855,Paid
0.1991,105.78,RENT,45000,Source Verified,house,15.2,0,1,3722,0.224,NotPaid
0.079,250.33,RENT,32400,Not Verified,debt_consolidation,7.56,0,0,6290,0.341,Paid
0.079,53.2,MORTGAGE,37800,Not Verified,home_improvement,27,0,0,16333,0.912,NotPaid
0.0991,515.6,RENT,50000,Not Verified,debt_consolidation,15.1,0,0,13577,0.662,Paid
0.0991,424.06,MORTGAGE,114996,Verified,debt_consolidation,11.19,0,0,7747,0.154,Paid
0.1465,413.94,RENT,54400,Verified,debt_consolidation,13.81,0,0,13239,0.602,NotPaid
0.1171,231.54,MORTGAGE,72800,Verified,credit_card,24.64,0,0,7299,0.841,Paid
0.203,213.29,RENT,42500,Source Verified,debt_consolidation,14.23,0,0,9870,0.95,NotPaid
0.1629,458.91,RENT,28000,Source Verified,debt_consolidation,12.9,0,0,6901,0.933,NotPaid
0.2128,544.23,OWN,120000,Verified,debt_consolidation,16.72,0,0,23789,0.755,Paid
0.1349,610.75,MORTGAGE,96000,Verified,debt_consolidation,16.4,0,0,14828,0.466,Paid
0.1629,353.01,RENT,83200,Source Verified,credit_card,17.03,0,0,12603,0.92,Paid
0.1527,532.49,RENT,45000,Verified,debt_consolidation,23.07,0,0,15695,0.777,Paid
0.1758,603.98,RENT,68809,Verified,debt_consolidation,21.29,0,0,3343,0.253,NotPaid
0.1242,374.26,RENT,75000,Not Verified,car,22.88,0,0,25673,0.744,NotPaid
0.1065,228.02,RENT,52000,Not Verified,other,18.16,0,0,4170,0.948,Paid
0.0603,243.49,RENT,57600,Source Verified,house,11.52,0,0,8311,0.124,Paid
0.1677,556.41,RENT,48500,Verified,credit_card,10.91,0,0,23080,0.845,Paid
0.1727,429.45,RENT,95000,Not Verified,debt_consolidation,11.1,0,0,15037,0.885,Paid
0.1465,758.88,RENT,58000,Verified,debt_consolidation,12.1,0,0,20666,0.923,Paid
0.1065,201.96,MORTGAGE,24000,Not Verified,credit_card,19.95,0,0,18210,0.552,Paid
0.0991,512.38,MORTGAGE,58000,Not Verified,debt_consolidation,21.72,0,0,20393,0.645,Paid
0.089,158.77,MORTGAGE,70000,Source Verified,other,16.17,1,0,8901,0.53,Paid
0.0662,491.26,MORTGAGE,104000,Not Verified,other,2.78,0,0,1935,0.032,Paid
0.1171,165.38,RENT,35000,Not Verified,car,4.01,0,0,4263,0.618,Paid
0.1527,109.62,RENT,53000,Source Verified,vacation,4.37,0,0,2124,0.282,Paid
0.1427,411.71,RENT,28000,Source Verified,credit_card,8.49,0,0,8738,0.685,NotPaid
0.079,876.13,MORTGAGE,118000,Verified,home_improvement,5.29,0,0,11849,0.248,NotPaid
0.1242,167.08,RENT,40000,Not Verified,wedding,22.59,0,0,13091,0.823,Paid
0.0991,96.68,MORTGAGE,42000,Not Verified,renewable_energy,4.29,0,0,5289,0.333,Paid
0.079,93.88,MORTGAGE,65000,Not Verified,other,4.89,0,0,3413,0.853,NotPaid
0.0662,257.92,RENT,25000,Source Verified,debt_consolidation,11.86,0,0,8993,0.361,Paid
0.1065,228.02,MORTGAGE,36000,Verified,debt_consolidation,24,0,0,6992,0.728,Paid
0.0991,64.45,MORTGAGE,231252,Source Verified,other,11.43,0,0,46267,0.935,Paid
0.1758,308.21,MORTGAGE,32000,Verified,debt_consolidation,22.54,0,0,20142,0.899,NotPaid
0.1242,418.27,MORTGAGE,84996,Verified,debt_consolidation,23.41,0,0,47111,0.442,NotPaid
0.079,312.91,RENT,66000,Not Verified,debt_consolidation,12.42,0,0,18244,0.894,Paid
0.1942,921.72,MORTGAGE,92000,Verified,credit_card,21.68,0,0,24430,0.845,Paid
0.1171,264.61,RENT,70000,Not Verified,credit_card,20.21,0,0,19607,0.921,Paid
0.1825,408.48,MORTGAGE,49000,Verified,credit_card,18.39,0,0,22500,0.945,NotPaid
0.1171,826.9,MORTGAGE,76896,Verified,debt_consolidation,13.9,0,0,24916,0.76,Paid
0.0991,64.45,RENT,24000,Not Verified,other,13.5,0,1,9583,0.642,Paid
0.1465,579.51,RENT,60000,Verified,credit_card,14.52,0,0,22373,0.969,Paid
